36;26;0,002000
6;3;0,001000
36;17;0,001000
24;7;0,001000
36;2;0,000000
6;4;0,000000
12;8;0,005000
36;32;0,007000
18;9;0,001000
30;13;0,001000
30;8;0,000000
36;4;0,000000
36;35;3,461000
6;5;0,000000
6;6;0,001000
30;18;0,002000
36;18;0,002000
6;6;0,002000
36;22;0,002000
6;5;0,002000
36;6;0,001000
30;15;0,001000
6;5;0,001000
36;31;0,009000
24;24;0,016000
18;13;0,001000
18;15;0,004000
36;15;0,001000
24;24;4,448000
18;17;0,008000
24;19;0,002000
36;27;0,002000
36;14;0,001000
30;29;0,300000
30;1;0,000000
18;8;0,000000
30;27;0,006000
18;18;0,004000
24;1;0,000000
24;10;0,001000
6;2;0,000000
24;11;0,001000
18;10;0,000000
6;1;0,000000
6;5;0,001000
36;11;0,000000
36;17;0,001000
24;14;0,001000
36;8;0,001000
30;23;0,002000
36;9;0,000000
36;33;0,002000
24;14;0,001000
18;11;0,001000
36;9;0,001000
18;1;0,001000
30;7;0,001000
6;3;0,001000
18;18;0,003000
6;1;0,000000
36;33;0,003000
36;7;0,001000
6;1;0,000000
12;8;0,001000
24;15;0,001000
18;12;0,000000
6;3;0,000000
12;6;0,000000
18;9;0,001000
18;4;0,001000
36;28;0,002000
30;9;0,001000
36;28;0,002000
30;13;0,001000
6;1;0,000000
12;1;0,000000
30;28;0,002000
30;17;0,001000
36;20;0,002000
30;11;0,001000
30;26;0,002000
30;21;0,002000
30;24;0,001000
6;3;0,000000
12;4;0,000000
24;10;0,000000
18;15;0,058000
24;19;0,002000
24;19;0,001000
12;10;0,001000
18;14;0,001000
18;5;0,000000
36;20;0,001000
24;22;0,132000
18;2;0,000000
36;15;0,001000
24;20;0,003000
12;11;0,001000
24;13;0,001000
30;18;0,001000
30;3;0,000000
30;23;0,001000
12;4;0,000000
30;13;0,001000
30;13;0,001000
36;36;0,003000
30;14;0,001000
18;14;0,009000
18;7;0,001000
12;9;0,001000
6;2;0,000000
24;22;0,001000
12;2;0,000000
24;21;0,001000
18;8;0,000000
36;35;0,047000
30;11;0,001000
12;1;0,001000
18;14;0,001000
30;10;0,000000
36;30;0,002000
18;7;0,000000
24;11;0,001000
12;12;0,001000
12;12;0,001000
6;1;0,001000
30;2;0,000000
24;20;0,001000
18;15;0,001000
24;20;0,089000
6;1;0,000000
18;8;0,000000
36;5;0,000000
18;1;0,001000
24;5;0,001000
30;13;0,001000
30;29;0,003000
6;3;0,001000
18;6;0,001000
6;5;0,001000
24;3;0,000000
12;11;0,006000
12;4;0,000000
12;9;0,000000
30;28;0,002000
36;27;0,002000
24;16;0,001000
12;8;0,000000
6;1;0,000000
24;14;0,001000
36;18;0,001000
12;1;0,001000
12;2;0,000000
24;17;0,002000
12;5;0,000000
36;2;0,001000
18;16;0,002000
18;14;0,002000
18;2;0,000000
30;17;0,000000
24;18;0,002000
24;1;0,000000
36;31;0,008000
12;1;0,000000
6;3;0,000000
6;1;0,000000
24;22;0,003000
18;2;0,001000
24;24;19,157000
24;16;0,001000
30;22;0,000000
18;13;0,002000
30;28;0,000000
30;3;0,000000
30;12;0,000000
6;6;0,001000
24;8;0,001000
18;11;0,001000
6;4;0,000000
12;3;0,000000
36;30;0,001000
18;2;0,000000
30;27;0,003000
6;4;0,001000
30;8;0,001000
24;22;0,002000
36;1;0,000000
18;7;0,000000
36;18;0,000000
30;19;0,001000
36;29;0,001000
36;28;0,002000
6;1;0,000000
30;4;0,001000
12;6;0,000000
24;9;0,000000
6;5;0,000000
36;22;0,001000
36;8;0,000000
18;9;0,000000
24;19;0,001000
6;1;0,000000
36;10;0,000000
30;29;0,022000
30;13;0,001000
18;1;0,000000
12;4;0,000000
30;29;2,384000
24;12;0,001000
12;12;0,001000
6;3;0,001000
12;2;0,001000
18;1;0,000000
18;12;0,001000
30;5;0,000000
18;13;0,001000
36;7;0,001000
12;4;0,000000
12;2;0,000000
36;31;0,001000
24;4;0,000000
6;4;0,001000
18;7;0,000000
6;2;0,001000
6;3;0,000000
12;3;0,000000
12;5;0,001000
6;4;0,000000
12;3;0,000000
30;27;0,231000
6;3;0,000000
24;8;0,000000
36;30;0,001000
36;26;0,001000
30;28;0,001000
36;2;0,000000
18;4;0,000000
36;2;0,000000
30;26;0,000000
18;7;0,000000
24;12;0,000000
18;5;0,000000
24;13;0,000000
30;8;0,000000
12;3;0,000000
24;14;0,001000
18;6;0,001000
36;8;0,001000
36;8;0,000000
36;13;0,001000
18;13;0,001000
12;7;0,001000
30;26;0,001000
24;1;0,000000
24;22;0,046000
24;3;0,000000
12;6;0,000000
36;29;0,001000
18;17;0,001000
12;5;0,000000
6;1;0,000000
24;15;0,000000
6;3;0,000000
12;10;0,001000
24;9;0,000000
12;6;0,000000
18;17;0,036000
18;13;0,000000
30;3;0,000000
18;14;0,000000
12;10;0,000000
24;20;0,001000
6;5;0,000000
12;7;0,001000
24;22;0,061000
30;25;0,001000
30;23;0,001000
24;10;0,000000
30;30;0,044000
6;3;0,000000
18;11;0,000000
36;9;0,000000
6;6;0,001000
36;26;0,000000
24;14;0,001000
24;12;0,001000
24;17;0,001000
24;4;0,000000
36;19;0,000000
30;21;0,001000
30;3;0,001000
30;3;0,000000
12;9;0,000000
6;5;0,000000
24;8;0,000000
30;24;0,001000
12;8;0,000000
6;2;0,000000
36;33;0,001000
12;8;0,002000
30;9;0,001000
18;18;0,000000
24;18;0,001000
12;4;0,001000
30;9;0,000000
24;5;0,000000
18;14;0,000000
18;5;0,000000
12;6;0,000000
30;28;0,016000
30;21;0,001000
6;2;0,000000
30;3;0,000000
24;17;0,000000
30;11;0,000000
24;7;0,000000
12;6;0,000000
36;1;0,000000
24;12;0,000000
12;7;0,000000
12;1;0,000000
36;18;0,001000
24;5;0,001000
18;13;0,001000
30;22;0,000000
36;13;0,000000
18;11;0,000000
12;1;0,000000
12;8;0,000000
36;9;0,000000
12;1;0,000000
6;6;0,001000
6;3;0,000000
24;24;4,253000
18;7;0,000000
6;4;0,001000
30;27;0,000000
12;1;0,000000
18;14;0,001000
30;22;0,000000
18;2;0,000000
6;4;0,000000
6;6;0,000000
24;20;0,001000
30;7;0,001000
30;8;0,001000
24;10;0,000000
24;2;0,000000
24;24;0,002000
36;15;0,000000
18;7;0,000000
12;5;0,000000
12;8;0,001000
30;16;0,000000
6;6;0,000000
6;1;0,000000
12;12;0,004000
36;16;0,001000
24;13;0,000000
30;16;0,001000
24;2;0,001000
36;11;0,001000
12;9;0,000000
6;3;0,001000
30;24;0,001000
18;14;0,001000
36;3;0,001000
36;7;0,000000
36;5;0,000000
18;10;0,000000
36;32;0,002000
24;6;0,000000
30;21;0,001000
36;35;0,002000
12;6;0,001000
12;3;0,000000
30;13;0,000000
30;21;0,001000
24;13;0,000000
6;3;0,000000
6;6;0,001000
30;30;0,366000
6;2;0,001000
12;7;0,000000
24;13;0,001000
24;15;0,001000
36;10;0,001000
30;19;0,000000
30;23;0,001000
24;18;0,000000
6;2;0,000000
24;6;0,001000
30;7;0,000000
12;2;0,000000
36;34;20,300000
24;20;0,000000
36;13;0,000000
36;12;0,001000
18;9;0,000000
6;2;0,000000
30;12;0,000000
24;15;0,001000
36;6;0,001000
24;18;0,000000
6;5;0,000000
24;12;0,000000
12;6;0,000000
24;16;0,000000
12;10;0,001000
12;5;0,000000
24;19;0,003000
12;2;0,000000
24;13;0,000000
12;11;0,006000
30;13;0,000000
24;19;0,001000
24;21;0,001000
18;8;0,000000
24;1;0,000000
24;2;0,000000
6;1;0,000000
18;5;0,000000
6;2;0,000000
24;2;0,000000
36;35;0,458000
6;4;0,000000
18;8;0,001000
12;12;0,001000
6;5;0,001000
24;14;0,001000
36;21;0,000000
30;25;0,001000
24;9;0,000000
18;7;0,001000
12;5;0,000000
30;2;0,000000
24;8;0,000000
36;14;0,000000
30;14;0,000000
30;29;0,002000
24;5;0,000000
6;2;0,000000
30;18;0,000000
6;5;0,000000
6;6;0,001000
12;4;0,000000
24;2;0,000000
24;12;0,000000
6;2;0,000000
12;2;0,001000
30;6;0,000000
18;13;0,006000
30;19;0,001000
18;5;0,000000
30;13;0,001000
12;11;0,001000
18;16;0,001000
36;6;0,000000
18;16;0,000000
36;30;0,001000
36;7;0,001000
6;5;0,001000
6;1;0,000000
18;6;0,000000
24;1;0,000000
36;6;0,000000
24;6;0,000000
36;7;0,000000
18;17;0,002000
6;5;0,001000
12;10;0,001000
12;4;0,000000
6;5;0,001000
6;5;0,000000
6;4;0,001000
6;3;0,000000
6;1;0,000000
24;14;0,001000
24;18;0,000000
36;8;0,000000
6;3;0,000000
36;32;0,005000
36;7;0,000000
12;5;0,000000
6;2;0,000000
12;7;0,000000
24;2;0,000000
36;15;0,000000
12;9;0,000000
6;3;0,000000
36;12;0,001000
24;24;0,001000
24;23;0,048000
36;27;0,000000
12;3;0,000000
6;4;0,000000
6;2;0,001000
30;25;0,001000
12;3;0,000000
6;3;0,000000
6;2;0,000000
6;5;0,001000
24;18;0,004000
6;1;0,000000
18;8;0,000000
18;6;0,001000
36;3;0,000000
6;5;0,000000
12;6;0,000000
12;6;0,001000
18;7;0,001000
18;16;0,001000
18;1;0,000000
12;10;0,003000
36;3;0,000000
6;6;0,001000
18;1;0,000000
24;5;0,000000
6;2;0,000000
18;7;0,000000
18;4;0,000000
24;18;0,001000
6;6;0,001000
36;19;0,000000
30;6;0,000000
24;20;0,001000
12;11;0,013000
6;5;0,001000
12;9;0,001000
6;2;0,000000
12;10;0,000000
24;19;0,002000
36;9;0,000000
18;8;0,000000
24;13;0,000000
36;4;0,000000
6;2;0,000000
6;4;0,000000
36;28;0,001000
6;1;0,000000
6;4;0,000000
24;10;0,000000
36;36;0,304000
30;15;0,000000
6;3;0,000000
30;11;0,000000
12;3;0,001000
30;7;0,000000
6;1;0,000000
24;10;0,000000
18;15;0,000000
18;7;0,000000
18;13;0,000000
18;11;0,000000
36;26;0,001000
6;4;0,001000
24;9;0,000000
30;10;0,000000
24;6;0,000000
18;15;0,004000
6;5;0,000000
36;18;0,000000
36;2;0,000000
30;25;0,001000
6;4;0,001000
18;14;0,001000
24;23;0,003000
30;20;0,001000
12;4;0,001000
18;4;0,000000
18;3;0,000000
6;4;0,001000
6;3;0,000000
30;2;0,000000
24;4;0,000000
18;14;0,001000
30;11;0,000000
18;11;0,000000
6;3;0,000000
6;1;0,000000
6;6;0,002000
18;8;0,000000
24;18;0,001000
36;15;0,000000
36;16;0,000000
12;2;0,000000
18;15;0,000000
30;23;0,004000
24;19;0,001000
30;20;0,000000
24;22;0,001000
24;1;0,000000
12;7;0,001000
12;1;0,000000
30;23;0,001000
30;17;0,000000
24;17;0,001000
24;22;0,001000
18;17;0,006000
30;29;201,340000
18;11;0,001000
12;4;0,000000
12;11;0,005000
30;7;0,001000
24;24;0,010000
18;9;0,000000
24;24;0,001000
18;16;0,000000
24;17;0,001000
6;4;0,000000
30;25;0,000000
24;3;0,000000
36;15;0,000000
18;17;0,000000
6;6;0,000000
36;29;0,001000
12;4;0,000000
36;14;0,000000
24;23;0,001000
18;2;0,000000
30;22;0,000000
18;3;0,000000
12;2;0,001000
30;27;0,001000
30;29;0,004000
18;18;0,001000
6;2;0,001000
30;15;0,001000
12;9;0,001000
24;6;0,001000
24;9;0,000000
24;10;0,000000
6;5;0,000000
18;8;0,000000
18;2;0,000000
12;7;0,001000
30;25;0,000000
30;13;0,000000
36;29;0,003000
6;2;0,000000
18;1;0,000000
6;2;0,000000
6;4;0,000000
30;3;0,001000
36;7;0,000000
24;6;0,000000
12;12;0,000000
36;22;0,001000
36;26;0,000000
30;4;0,000000
18;8;0,000000
36;12;0,000000
36;27;0,118000
36;13;0,000000
12;3;0,000000
6;5;0,001000
18;9;0,001000
36;26;0,000000
36;5;0,000000
36;20;0,000000
36;23;0,001000
6;5;0,001000
12;12;0,001000
18;5;0,000000
12;7;0,000000
30;4;0,000000
18;9;0,001000
36;15;0,000000
24;24;0,072000
12;8;0,000000
36;11;0,000000
6;1;0,000000
36;21;0,000000
12;7;0,000000
30;28;0,009000
24;12;0,000000
30;24;0,001000
30;12;0,001000
6;5;0,001000
12;2;0,000000
6;2;0,000000
24;18;0,000000
36;2;0,001000
24;13;0,001000
18;18;0,599000
24;1;0,000000
12;12;0,016000
18;14;0,000000
6;5;0,000000
36;1;0,000000
24;12;0,000000
24;11;0,000000
24;24;14,533000
18;1;0,000000
6;4;0,001000
30;23;0,000000
18;2;0,000000
18;18;0,002000
24;12;0,001000
12;12;0,001000
6;4;0,000000
18;14;0,001000
12;8;0,000000
30;12;0,000000
12;3;0,001000
24;3;0,000000
12;10;0,001000
18;3;0,000000
6;2;0,000000
36;30;0,002000
12;7;0,000000
18;12;0,000000
18;12;0,000000
24;24;0,018000
24;23;0,004000
24;1;0,000000
12;4;0,000000
18;1;0,000000
18;1;0,000000
12;4;0,000000
30;23;0,003000
6;5;0,001000
12;5;0,000000
18;8;0,000000
6;1;0,000000
30;7;0,001000
6;6;0,001000
12;3;0,000000
18;3;0,000000
6;1;0,000000
12;3;0,000000
6;4;0,001000
12;3;0,000000
12;3;0,000000
30;11;0,000000
24;15;0,000000
30;16;0,000000
18;3;0,000000
24;18;0,000000
30;4;0,000000
24;4;0,000000
24;3;0,000000
18;13;0,000000
18;17;0,001000
24;1;0,000000
30;27;0,031000
30;19;0,001000
36;15;0,000000
18;16;0,002000
6;6;0,002000
18;13;0,000000
6;4;0,000000
24;15;0,001000
12;10;0,001000
6;5;0,000000
6;3;0,000000
18;2;0,000000
18;9;0,000000
24;12;0,001000
6;6;0,001000
30;28;0,011000
24;9;0,000000
6;4;0,000000
24;17;0,001000
24;13;0,001000
30;17;0,000000
36;7;0,000000
6;6;0,001000
30;12;0,000000
36;9;0,000000
30;10;0,000000
36;34;0,285000
6;1;0,000000
30;11;0,000000
12;7;0,000000
12;7;0,000000
6;3;0,000000
6;5;0,000000
24;12;0,000000
24;23;0,001000
18;15;0,001000
24;10;0,000000
36;5;0,000000
36;2;0,001000
24;22;0,000000
6;2;0,000000
12;10;0,002000
12;2;0,000000
6;5;0,001000
12;4;0,000000
6;4;0,000000
36;10;0,000000
6;3;0,000000
6;3;0,000000
12;6;0,001000
30;5;0,000000
18;8;0,000000
18;4;0,000000
24;3;0,000000
18;14;0,000000
24;14;0,000000
12;5;0,000000
30;29;0,002000
24;22;0,001000
30;19;0,000000
30;10;0,000000
24;14;0,001000
12;8;0,000000
6;2;0,001000
18;11;0,001000
18;8;0,000000
36;17;0,000000
6;6;0,002000
24;24;0,012000
24;20;0,001000
24;14;0,001000
12;4;0,000000
6;5;0,001000
12;3;0,000000
12;1;0,000000
18;17;0,011000
24;24;5,334000
36;22;0,000000
12;12;0,008000
18;16;0,001000
6;4;0,000000
30;20;0,001000
6;6;0,001000
12;7;0,003000
6;6;0,001000
36;24;0,001000
24;11;0,000000
18;8;0,000000
36;30;0,008000
24;4;0,000000
12;8;0,000000
36;19;0,001000
24;3;0,001000
36;25;0,001000
36;3;0,000000
18;3;0,000000
30;17;0,000000
36;10;0,000000
6;2;0,000000
30;29;0,004000
6;4;0,000000
36;27;0,000000
30;25;0,001000
24;1;0,000000
24;19;0,000000
12;12;0,000000
12;5;0,000000
6;4;0,000000
24;6;0,001000
18;6;0,000000
18;18;0,030000
12;4;0,001000
24;21;0,000000
18;8;0,000000
30;14;0,000000
24;17;0,001000
36;4;0,001000
12;2;0,000000
24;13;0,000000
24;9;0,000000
6;4;0,000000
18;18;0,007000
6;6;0,001000
36;16;0,001000
18;11;0,000000
12;5;0,000000
12;1;0,000000
30;8;0,000000
30;29;0,009000
30;2;0,000000
12;11;0,001000
24;8;0,000000
24;21;0,001000
12;3;0,000000
30;14;0,000000
12;5;0,000000
6;6;0,001000
24;7;0,001000
6;1;0,000000
18;18;0,005000
18;12;0,000000
18;2;0,000000
30;7;0,000000
36;30;0,003000
18;6;0,001000
12;12;0,018000
12;3;0,000000
30;25;0,001000
18;1;0,000000
30;10;0,001000
18;16;0,001000
6;6;0,001000
6;5;0,001000
30;14;0,000000
24;10;0,000000
24;16;0,000000
6;5;0,000000
30;6;0,000000
36;19;0,000000
12;4;0,000000
18;7;0,000000
24;12;0,000000
6;5;0,001000
18;6;0,000000
18;3;0,000000
30;10;0,001000
24;10;0,001000
30;24;0,001000
18;13;0,001000
36;12;0,001000
36;34;0,001000
6;4;0,000000
12;5;0,000000
30;2;0,000000
36;26;0,002000
30;17;0,001000
18;3;0,001000
12;5;0,000000
24;1;0,000000
6;3;0,000000
6;5;0,001000
18;13;0,001000
18;3;0,000000
36;20;0,001000
30;2;0,000000
18;3;0,000000
36;27;0,001000
24;1;0,000000
18;18;0,184000
12;7;0,002000
24;2;0,000000
12;6;0,000000
30;21;0,001000
30;5;0,000000
30;26;0,003000
6;4;0,000000
24;5;0,000000
12;8;0,000000
12;11;0,012000
6;3;0,000000
18;7;0,000000
6;3;0,001000
36;11;0,001000
6;4;0,000000
30;23;0,001000
12;11;0,003000
30;7;0,000000
18;2;0,000000
24;19;0,000000
30;21;0,001000
30;18;0,000000
18;16;0,016000
30;26;0,001000
30;2;0,000000
36;22;0,001000
30;26;0,001000
18;8;0,001000
6;4;0,000000
30;18;0,001000
30;8;0,000000
18;7;0,000000
12;5;0,001000
18;8;0,001000
36;20;0,000000
6;6;0,001000
30;20;0,001000
30;19;0,001000
6;3;0,001000
18;13;0,001000
36;2;0,000000
6;1;0,000000
6;6;0,002000
36;18;0,000000
36;14;0,001000
6;3;0,000000
6;6;0,002000
30;28;0,011000
36;31;0,001000
36;26;0,000000
36;36;0,001000
30;22;0,000000
24;12;0,001000
36;34;0,001000
6;2;0,000000
24;22;0,001000
36;29;0,001000
6;6;0,001000
24;15;0,000000
30;6;0,000000
12;9;0,000000
30;18;0,001000
30;4;0,001000
6;6;0,001000
24;11;0,001000
18;18;0,016000
18;3;0,000000
36;28;0,001000
30;7;0,000000
36;5;0,000000
30;7;0,000000
12;7;0,000000
36;2;0,001000
30;22;0,000000
12;1;0,000000
6;5;0,001000
36;22;0,001000
36;12;0,001000
30;1;0,000000
24;9;0,000000
36;15;0,000000
6;3;0,000000
24;15;0,000000
18;12;0,000000
12;10;0,001000
18;9;0,000000
30;6;0,000000
24;24;1,009000
36;23;0,001000
36;25;0,001000
12;9;0,004000
6;2;0,000000
36;6;0,000000
30;26;0,001000
36;3;0,000000
12;1;0,000000
36;27;0,000000
30;9;0,000000
30;2;0,000000
6;2;0,000000
12;4;0,000000
18;9;0,001000
24;20;0,002000
30;2;0,000000
30;24;0,001000
30;28;0,001000
24;2;0,000000
12;2;0,000000
12;7;0,000000
24;12;0,000000
6;1;0,000000
36;13;0,000000
18;16;0,001000
6;4;0,000000
30;5;0,000000
30;14;0,000000
30;18;0,000000
6;1;0,001000
6;5;0,000000
30;24;0,004000
30;14;0,000000
6;6;0,001000
36;29;0,000000
24;23;0,001000
12;6;0,000000
18;7;0,000000
12;11;0,009000
36;29;0,001000
18;10;0,001000
24;10;0,001000
24;5;0,000000
12;3;0,000000
24;18;0,000000
18;11;0,000000
18;9;0,000000
36;5;0,001000
6;3;0,000000
30;6;0,000000
18;17;0,001000
24;7;0,000000
18;14;0,000000
18;14;0,000000
24;19;0,001000
6;3;0,000000
6;2;0,000000
24;15;0,000000
36;2;0,001000
30;5;0,000000
12;2;0,000000
24;23;0,002000
36;21;0,000000
30;14;0,001000
6;3;0,000000
36;31;0,001000
36;22;0,001000
12;8;0,001000
6;3;0,000000
18;3;0,000000
18;6;0,001000
6;3;0,000000
18;7;0,000000
12;8;0,001000
6;4;0,000000
24;5;0,000000
30;27;0,002000
18;12;0,000000
24;4;0,001000
6;6;0,001000
12;8;0,001000
18;5;0,000000
18;9;0,000000
6;5;0,000000
18;9;0,000000
12;12;0,000000
30;3;0,000000
36;21;0,000000
36;27;0,001000
30;9;0,001000
18;2;0,000000
36;16;0,000000
6;6;0,001000
18;7;0,000000
6;5;0,001000
6;4;0,000000
30;5;0,000000
30;25;0,005000
24;5;0,000000
6;6;0,001000
12;11;0,001000
30;13;0,000000
30;12;0,000000
12;12;0,008000
36;36;22637,619000
36;12;0,000000
36;19;0,001000
30;28;0,001000
30;2;0,000000
24;10;0,000000
30;29;0,000000
6;2;0,000000
6;1;0,000000
36;31;0,001000
18;2;0,000000
18;15;0,001000
24;13;0,001000
6;4;0,001000
36;23;0,001000
18;16;0,000000
12;7;0,000000
18;3;0,000000
36;29;0,001000
30;22;0,001000
6;3;0,001000
18;15;0,001000
36;5;0,000000
30;22;0,000000
18;1;0,000000
30;28;0,006000
36;13;0,000000
36;8;0,000000
12;1;0,000000
12;7;0,000000
18;14;0,001000
24;18;0,000000
18;17;0,006000
36;4;0,000000
18;18;0,532000
18;12;0,000000
30;22;0,001000
6;6;0,002000
30;7;0,000000
24;8;0,000000
12;7;0,000000
24;21;0,003000
6;5;0,000000
36;15;0,001000
12;4;0,001000
18;13;0,001000
18;12;0,000000
18;2;0,000000
18;13;0,000000
24;7;0,000000
6;4;0,001000
36;8;0,001000
36;33;0,008000
36;4;0,000000
18;3;0,000000
30;3;0,000000
18;18;0,181000
36;25;0,001000
18;16;0,000000
18;11;0,000000
6;6;0,000000
36;25;0,001000
18;10;0,000000
24;1;0,000000
24;17;0,000000
30;25;0,003000
30;3;0,000000
18;10;0,001000
18;10;0,001000
18;15;0,041000
36;29;0,000000
24;21;0,001000
12;11;0,000000
24;4;0,000000
12;4;0,000000
36;22;0,000000
6;6;0,000000
30;16;0,001000
24;9;0,001000
18;4;0,000000
30;27;0,596000
6;6;0,001000
6;6;0,000000
24;8;0,000000
18;5;0,000000
6;2;0,000000
18;1;0,000000
24;17;0,001000
24;4;0,000000
36;1;0,000000
12;4;0,001000
30;9;0,001000
24;8;0,001000
30;15;0,000000
18;15;0,003000
30;30;184,698000
24;5;0,000000
6;2;0,000000
18;3;0,000000
24;18;0,001000
18;12;0,000000
24;18;0,001000
18;13;0,000000
24;6;0,000000
36;14;0,001000
36;35;0,001000
24;1;0,000000
6;5;0,001000
18;13;0,001000
6;6;0,001000
36;16;0,001000
18;5;0,000000
36;22;0,000000
30;20;0,001000
6;4;0,001000
30;11;0,001000
24;8;0,001000
36;25;0,001000
18;14;0,000000
6;1;0,001000
6;3;0,000000
24;4;0,000000
30;3;0,000000
18;15;0,001000
36;11;0,000000
24;21;0,002000
36;13;0,000000
12;4;0,000000
36;11;0,000000
24;3;0,001000
12;11;0,001000
36;2;0,000000
18;1;0,000000
6;6;0,000000
36;12;0,000000
30;10;0,000000
12;4;0,000000
6;1;0,000000
30;13;0,000000
12;5;0,000000
18;4;0,000000
24;19;0,031000
18;15;0,001000
30;17;0,000000
18;15;0,019000
12;11;0,001000
30;30;0,780000
12;8;0,001000
6;1;0,000000
30;13;0,001000
18;13;0,001000
18;3;0,000000
12;2;0,000000
24;13;0,001000
18;2;0,000000
36;28;0,020000
6;6;0,002000
36;23;0,001000
24;9;0,000000
36;14;0,000000
18;15;0,002000
12;7;0,004000
30;27;0,002000
24;12;0,001000
18;13;0,001000
24;19;0,001000
36;5;0,000000
12;6;0,000000
30;25;0,001000
36;4;0,000000
18;8;0,001000
36;5;0,000000
18;18;0,095000
18;1;0,001000
30;8;0,000000
24;5;0,000000
36;20;0,001000
24;2;0,000000
30;14;0,001000
36;25;0,001000
12;2;0,000000
6;3;0,000000
18;15;0,000000
30;3;0,000000
36;19;0,001000
18;7;0,001000
18;6;0,001000
6;5;0,001000
24;10;0,001000
36;3;0,000000
36;21;0,001000
18;3;0,000000
18;16;0,001000
30;20;0,000000
6;4;0,000000
24;18;0,001000
36;2;0,000000
30;8;0,000000
6;6;0,001000
18;17;0,002000
36;16;0,001000
6;6;0,001000
12;8;0,000000
12;9;0,000000
12;5;0,000000
30;9;0,000000
18;1;0,000000
6;3;0,000000
6;4;0,000000
6;2;0,000000
6;3;0,000000
18;17;0,002000
12;1;0,000000
12;8;0,000000
30;23;0,001000
24;1;0,000000
36;10;0,000000
