12;11;0,017000
18;9;0,002000
30;2;0,001000
12;10;0,039000
6;1;0,000000
24;12;0,002000
18;2;0,001000
30;10;0,001000
18;18;0,299000
36;12;0,002000
24;6;0,001000
36;3;0,000000
24;4;0,000000
18;5;0,001000
30;7;0,001000
30;9;0,001000
18;3;0,001000
24;13;0,002000
36;27;0,004000
30;19;0,002000
12;8;0,001000
36;14;0,002000
24;22;0,005000
24;4;0,000000
12;6;0,001000
24;10;0,001000
30;13;0,001000
24;19;0,003000
18;16;0,483000
6;6;0,004000
30;19;0,003000
6;2;0,001000
18;13;0,002000
30;12;0,002000
30;30;1,015000
12;11;0,003000
30;6;0,001000
24;22;0,035000
36;35;0,018000
36;18;0,001000
24;15;0,001000
24;6;0,001000
18;16;0,002000
6;4;0,001000
30;24;0,003000
6;2;0,000000
12;6;0,001000
36;3;0,000000
18;15;0,025000
18;6;0,001000
12;7;0,001000
36;8;0,001000
30;3;0,001000
12;6;0,001000
30;13;0,002000
12;6;0,001000
12;6;0,001000
18;13;0,002000
24;6;0,001000
30;25;0,003000
18;11;0,002000
18;11;0,002000
12;7;0,001000
18;5;0,001000
12;12;0,005000
12;10;0,006000
6;4;0,001000
24;11;0,001000
30;3;0,001000
24;24;0,063000
12;6;0,001000
18;1;0,000000
6;2;0,000000
18;16;0,006000
12;5;0,001000
30;15;0,002000
24;1;0,000000
12;5;0,001000
12;8;0,001000
6;4;0,001000
12;12;0,035000
6;2;0,001000
24;21;0,002000
36;32;0,007000
30;21;0,064000
18;7;0,001000
30;2;0,000000
18;16;0,019000
24;17;0,002000
6;4;0,002000
30;6;0,001000
12;12;0,029000
12;7;0,002000
36;34;0,145000
36;16;0,002000
18;17;0,388000
12;1;0,001000
18;7;0,001000
36;18;0,002000
30;11;0,001000
30;28;0,249000
6;2;0,001000
18;1;0,001000
18;5;0,001000
6;5;0,001000
24;10;0,001000
36;11;0,001000
12;11;0,061000
30;15;0,002000
12;6;0,001000
36;17;0,002000
36;12;0,002000
18;18;0,010000
18;1;0,001000
36;24;0,003000
18;9;0,002000
12;7;0,001000
30;17;0,003000
36;12;0,002000
12;5;0,001000
18;5;0,001000
36;3;0,001000
30;11;0,002000
36;33;0,011000
36;30;0,016000
36;9;0,002000
24;23;0,017000
12;8;0,001000
36;35;0,957000
24;10;0,001000
24;1;0,000000
24;14;0,002000
6;5;0,001000
30;8;0,001000
30;27;0,031000
36;15;0,002000
18;1;0,001000
36;4;0,001000
18;9;0,002000
12;9;0,001000
24;19;0,002000
24;4;0,001000
12;8;0,002000
24;14;0,002000
30;17;0,002000
12;5;0,000000
12;4;0,001000
12;3;0,001000
12;2;0,001000
24;16;0,002000
12;5;0,000000
18;2;0,000000
24;7;0,001000
24;12;0,002000
30;12;0,002000
36;32;0,017000
12;10;0,002000
24;22;0,003000
18;5;0,001000
30;10;0,001000
30;5;0,000000
24;22;0,635000
18;5;0,001000
24;18;0,002000
36;35;0,003000
24;23;0,007000
12;8;0,002000
36;19;0,002000
24;5;0,000000
12;7;0,001000
36;13;0,002000
18;8;0,001000
18;4;0,001000
6;6;0,001000
18;18;0,026000
6;3;0,001000
18;16;0,002000
12;12;0,087000
24;8;0,001000
6;3;0,001000
36;25;0,003000
24;9;0,001000
36;27;0,003000
24;20;0,002000
24;6;0,001000
36;11;0,001000
18;5;0,000000
18;15;0,005000
12;3;0,000000
24;8;0,002000
12;5;0,001000
18;12;0,002000
24;11;0,001000
24;14;0,003000
24;20;0,003000
36;27;0,003000
36;33;2,241000
18;8;0,001000
12;5;0,001000
12;8;0,001000
18;13;0,002000
18;7;0,001000
12;1;0,000000
12;11;0,002000
12;7;0,002000
24;15;0,002000
24;1;0,000000
18;4;0,001000
36;29;0,003000
30;25;0,002000
12;7;0,002000
36;30;0,003000
36;26;0,003000
6;3;0,000000
36;17;0,002000
24;7;0,001000
36;2;0,000000
6;4;0,001000
12;8;0,007000
36;32;0,010000
18;9;0,001000
30;13;0,002000
30;8;0,001000
36;4;0,001000
36;35;4,788000
6;5;0,001000
6;6;0,003000
30;18;0,002000
36;18;0,002000
6;6;0,002000
36;22;0,003000
6;5;0,002000
36;6;0,001000
30;15;0,001000
6;5;0,001000
36;31;0,013000
24;24;0,017000
18;13;0,001000
18;15;0,005000
36;15;0,001000
24;24;4,677000
18;17;0,007000
24;19;0,001000
36;27;0,001000
36;14;0,002000
30;29;0,262000
30;1;0,000000
18;8;0,000000
30;27;0,005000
18;18;0,003000
24;1;0,000000
24;10;0,001000
6;2;0,000000
24;11;0,001000
18;10;0,001000
6;1;0,000000
6;5;0,001000
36;11;0,000000
36;17;0,001000
24;14;0,000000
36;8;0,000000
30;23;0,001000
36;9;0,000000
36;33;0,002000
24;14;0,001000
18;11;0,001000
36;9;0,001000
18;1;0,000000
30;7;0,001000
6;3;0,000000
18;18;0,003000
6;1;0,000000
36;33;0,001000
36;7;0,000000
6;1;0,000000
12;8;0,001000
24;15;0,001000
18;12;0,000000
6;3;0,000000
12;6;0,000000
18;9;0,001000
18;4;0,000000
36;28;0,001000
30;9;0,001000
36;28;0,002000
30;13;0,001000
6;1;0,000000
12;1;0,000000
30;28;0,001000
30;17;0,001000
36;20;0,001000
30;11;0,001000
30;26;0,001000
30;21;0,001000
30;24;0,001000
6;3;0,000000
12;4;0,001000
24;10;0,000000
18;15;0,053000
24;19;0,002000
24;19;0,001000
12;10;0,001000
18;14;0,001000
18;5;0,000000
36;20;0,001000
24;22;0,107000
18;2;0,001000
36;15;0,001000
24;20;0,003000
12;11;0,001000
24;13;0,000000
30;18;0,001000
30;3;0,000000
30;23;0,001000
12;4;0,000000
30;13;0,000000
30;13;0,001000
36;36;0,002000
30;14;0,001000
18;14;0,007000
18;7;0,001000
12;9;0,001000
6;2;0,001000
24;22;0,001000
12;2;0,000000
24;21;0,002000
18;8;0,000000
36;35;0,039000
30;11;0,001000
12;1;0,000000
18;14;0,001000
30;10;0,001000
36;30;0,002000
18;7;0,000000
24;11;0,000000
12;12;0,001000
12;12;0,001000
6;1;0,001000
30;2;0,000000
24;20;0,001000
18;15;0,000000
24;20;0,074000
6;1;0,000000
18;8;0,000000
36;5;0,001000
18;1;0,000000
24;5;0,000000
30;13;0,000000
30;29;0,002000
6;3;0,001000
18;6;0,000000
6;5;0,001000
24;3;0,000000
12;11;0,005000
12;4;0,000000
12;9;0,000000
30;28;0,001000
36;27;0,001000
24;16;0,001000
12;8;0,000000
6;1;0,000000
24;14;0,000000
36;18;0,001000
12;1;0,000000
12;2;0,000000
24;17;0,002000
12;5;0,000000
36;2;0,000000
18;16;0,002000
18;14;0,001000
18;2;0,000000
30;17;0,001000
24;18;0,002000
24;1;0,001000
36;31;0,006000
12;1;0,000000
6;3;0,000000
6;1;0,000000
24;22;0,003000
